pedido_id;cliente_id;data_pedido;status;valor_total
841282;44399;3/16/2024 3:40;Pending;5420
952512;93800;2/27/2024 5:50;CANCELADO;3958
590284;96102;10/04/2024 09:04;Confirmado;3212
662309;56204;10/21/2024 6:41;Confirmado;2968
818848;55954;9/27/2024 17:20;Confirmado;5450
879513;81678;2/22/2024 11:36;Confirmado;3276
297901;82552;8/24/2023 0:48;Confirmado;2664
255324;98581;02/07/2024 23:07;Confirmado;4761
217484;15110;10/19/2024 20:48;Confirmado;5690
196875;47354;04/03/2025 21:29;Confirmado;2743
782612;86604;7/17/2025 13:27;Confirmado;5729
589265;89900;1/24/2025 8:44;CANCELADO;7814
529087;14702;3/24/2025 8:58;Confirmado;749
606840;34278;1/21/2025 6:41;CANCELADO;361
736203;20626;7/29/2023 11:46;Confirmado;3639
213294;85418;12/03/2024 16:24;Confirmado;3019
370887;42024;1/26/2025 4:03;Confirmado;7425
556602;54924;10/14/2023 17:27;Pending;1030
604900;55412;11/16/2024 0:00;Pending;1122
723653;26751;9/26/2024 15:34;CANCELADO;1831
977336;30597;10/21/2024 20:57;Confirmado;3069
952165;79437;11/14/2023 21:31;Confirmado;3810
318985;41147;5/24/2025 22:50;CANCELADO;3802
205330;10083;2/13/2025 14:13;Pending;4702
217048;68027;2/20/2025 9:54;Confirmado;5245
155085;65255;10/12/2024 09:53;Confirmado;4534
881344;26273;05/07/2024 09:48;Confirmado;2395
694749;67292;3/13/2024 22:44;Confirmado;6381
860731;51731;4/28/2025 16:39;Confirmado;4122
573978;70472;02/03/2025 12:55;Confirmado;2632
789549;97335;1/21/2024 1:47;CANCELADO;2994
590690;76762;5/29/2024 10:05;Confirmado;2269
874631;37959;09/04/2023 15:26;Pending;4814
684144;61689;5/26/2025 9:16;CANCELADO;565
677514;75096;9/22/2024 10:27;Confirmado;2541
368306;37975;7/26/2025 10:50;CANCELADO;526
460681;78391;12/30/2024 22:15;Confirmado;1736
882618;61254;3/20/2024 18:27;Confirmado;1382
833717;44106;1/25/2024 15:29;Confirmado;4622
669145;22792;12/13/2024 10:11;CANCELADO;16
604259;75389;2/17/2024 16:40;Confirmado;918
396955;72317;3/21/2024 13:48;Confirmado;2680
650427;20453;04/07/2025 12:19;Confirmado;1800
867313;19966;3/22/2024 16:29;Pending;4222
405788;76762;02/08/2025 01:53;CANCELADO;3680
746528;37263;5/15/2024 18:25;CANCELADO;1176
225267;56151;5/15/2024 1:40;Confirmado;2848
154929;30068;9/26/2024 0:29;Confirmado;4098
165597;30323;05/02/2025 17:49;Confirmado;7881
972773;18539;06/01/2025 07:50;Confirmado;1989
251001;91326;2/17/2025 14:52;Confirmado;3069
345999;44273;4/29/2024 10:33;Confirmado;2457
686688;13549;6/21/2025 2:19;Confirmado;1266
618555;94151;3/28/2024 9:46;Confirmado;2867
647969;30390;3/26/2025 0:21;Confirmado;4110
851385;48919;8/23/2024 1:52;CANCELADO;1218
240537;80839;5/15/2024 23:19;CANCELADO;2815
649833;50380;04/08/2024 02:00;Confirmado;1368
504987;53077;10/23/2023 21:42;Pending;1953
529159;61852;3/28/2024 3:06;Confirmado;4757
843336;25268;07/09/2024 00:31;CANCELADO;4050
230510;80080;1/25/2024 18:30;Confirmado;6953
201517;32704;3/31/2025 19:29;Confirmado;1344
805418;36869;03/03/2025 10:14;Pending;2765
620692;13273;11/09/2023 07:58;Pending;2515
534137;50627;03/03/2024 16:49;CANCELADO;3041
478626;16992;03/07/2024 23:39;Confirmado;2082
101528;13549;5/25/2024 2:51;CANCELADO;3855
786219;41840;9/27/2024 11:23;CANCELADO;5278
968078;42285;06/09/2025 14:48;Confirmado;2997
839425;22415;10/28/2024 4:05;Confirmado;1195
634822;73038;5/16/2024 15:41;Confirmado;1828
744011;83978;06/08/2024 19:32;Confirmado;5050
324671;72806;9/18/2024 23:14;Confirmado;2688
734978;10689;9/26/2024 4:33;Confirmado;2746
156528;82780;04/02/2025 16:39;CANCELADO;1704
397482;38222;5/17/2024 7:01;Confirmado;4263
989072;55897;11/16/2024 0:08;Confirmado;6434
573524;18172;9/17/2023 4:17;CANCELADO;1997
800864;51855;6/21/2024 21:02;Pending;3798
282400;50897;12/10/2024 00:33;Confirmado;1289
790995;10484;04/04/2025 11:52;Confirmado;5032
612573;51731;8/14/2023 19:32;Confirmado;6077
993872;39751;7/26/2025 8:47;Pending;3003
181286;58992;5/17/2025 1:55;Confirmado;4337
416937;57719;07/04/2025 05:29;CANCELADO;4401
709717;45116;8/18/2024 23:07;Confirmado;2004
943071;59226;12/27/2024 7:39;Confirmado;6309
188234;38320;12/09/2024 08:56;CANCELADO;2930
565489;71056;5/27/2025 16:06;Confirmado;5059
904794;37263;01/11/2025 01:54;CANCELADO;5484
629787;95075;3/27/2025 12:58;Confirmado;2732
847600;91090;12/06/2023 01:53;CANCELADO;1367
102647;66958;2/28/2025 6:23;Confirmado;5055
763104;32125;4/13/2024 14:05;Confirmado;4405
644195;19780;11/15/2024 18:16;Pending;1696
124491;33125;7/16/2024 11:47;Confirmado;1966
897270;81389;10/14/2023 1:31;Confirmado;3188
709703;42104;3/30/2025 16:11;CANCELADO;5281
656711;34516;11/26/2024 12:05;Confirmado;3790
422157;91582;4/21/2025 2:07;Confirmado;7090
360327;43592;1/23/2025 14:45;CANCELADO;3620
202874;93938;7/28/2024 13:49;Confirmado;3290
773853;27423;3/26/2024 5:39;Confirmado;3998
385959;94577;2/22/2025 10:59;Confirmado;3044
427286;48653;7/18/2024 18:35;Confirmado;4678
178359;54884;09/04/2024 07:40;Confirmado;1510
621066;41781;2/18/2025 7:24;Confirmado;5049
780184;34960;4/23/2025 16:39;Pending;6734
899057;28344;08/02/2023 08:45;Confirmado;3694
539359;73667;03/07/2025 13:21;Confirmado;6191
588270;34026;2/28/2024 9:43;Confirmado;4061
193655;77512;11/01/2023 22:50;Confirmado;749
467000;48483;02/05/2025 15:20;Pending;5889
886242;38257;1/18/2024 7:06;Confirmado;463
453694;41147;06/06/2024 21:16;Confirmado;1980
905651;95014;10/05/2024 13:12;CANCELADO;5016
626329;92100;03/10/2024 11:07;Confirmado;4038
195400;40486;3/31/2024 3:22;Confirmado;4763
201000;95792;01/06/2024 01:10;Pending;1213
365459;48736;4/21/2025 12:05;Confirmado;5046
671135;32349;1/29/2024 13:54;Pending;4814
952121;36085;06/02/2025 12:45;Confirmado;1279
126891;27972;04/12/2025 01:23;Confirmado;1081
655356;39424;12/11/2024 19:36;Confirmado;2558
396464;32520;10/23/2024 9:49;Confirmado;2346
350354;17094;12/20/2024 7:46;Confirmado;1364
358824;19165;11/23/2024 0:23;Confirmado;4091
114997;90435;5/27/2025 20:15;Confirmado;4736
157108;56951;04/09/2024 17:41;CANCELADO;880
293108;26401;10/15/2024 17:41;Pending;2414
444789;55689;5/29/2025 12:26;Confirmado;3487
477732;63401;9/27/2024 13:21;Confirmado;3368
116970;64400;3/14/2025 8:15;Pending;4604
135385;78405;09/05/2024 15:31;Confirmado;3078
173624;48884;06/05/2025 11:48;Confirmado;4867
754490;80020;08/05/2023 07:25;CANCELADO;1240
877497;33478;12/07/2024 11:39;CANCELADO;2503
300733;59371;05/10/2024 11:39;CANCELADO;3433
648529;93938;11/09/2024 07:44;CANCELADO;1565
704255;19669;12/24/2024 6:30;Confirmado;5662
175421;79437;12/20/2023 15:03;Confirmado;3360
136975;31316;07/08/2024 02:20;Confirmado;2509
308269;67919;7/16/2025 16:18;Confirmado;2892
344965;25757;04/03/2024 13:18;Confirmado;1595
730332;87990;04/05/2024 10:02;Pending;6674
181456;70987;7/31/2023 13:36;CANCELADO;3627
278894;85571;6/24/2025 20:13;CANCELADO;1936
778834;69132;3/24/2025 4:33;CANCELADO;943
369906;88700;1/25/2024 11:30;Pending;1966
360629;96440;05/04/2025 22:48;Confirmado;1216
774825;34699;11/30/2023 20:58;Confirmado;5193
798041;61689;5/21/2025 17:27;Pending;843
140855;10083;2/28/2025 12:29;Confirmado;1457
187834;13470;2/27/2024 0:50;Confirmado;3902
163499;70753;2/26/2025 21:04;Confirmado;3001
115132;81993;11/02/2023 20:08;Confirmado;8696
300748;47354;4/25/2024 5:31;Confirmado;2578
613855;73662;1/27/2024 2:22;Confirmado;2969
454070;47354;7/18/2025 16:14;Confirmado;2207
793913;98647;7/29/2023 22:09;Confirmado;5547
945891;47664;11/24/2024 5:45;Confirmado;605
640317;22478;08/03/2024 19:00;CANCELADO;6041
526716;97159;3/27/2025 17:25;CANCELADO;2202
213445;51216;10/30/2023 17:18;Confirmado;3620
610484;43341;03/04/2025 01:09;Confirmado;4477
794108;74366;1/16/2025 22:50;Confirmado;2186
519288;62542;3/17/2024 1:18;Confirmado;1885
268128;53077;4/24/2025 18:10;Confirmado;1950
782195;94151;7/16/2024 12:18;Confirmado;6609
355810;28731;2/18/2025 7:02;Confirmado;2766
767639;43985;10/12/2023 23:09;Confirmado;404
836605;62659;2/20/2025 5:43;Confirmado;977
546026;71207;12/08/2024 18:45;CANCELADO;550
487587;65430;09/03/2023 18:23;Confirmado;7819
146645;46433;3/29/2025 8:24;Pending;3165
611966;53162;4/22/2024 12:54;Confirmado;1379
932059;25875;3/15/2024 23:03;Confirmado;6108
895266;57805;3/31/2024 11:24;Pending;3558
759255;33125;12/29/2023 5:51;Confirmado;1347
244515;79208;02/04/2025 13:45;Pending;6097
368382;96102;07/07/2024 04:14;Confirmado;2006
288903;45324;10/23/2023 5:43;Confirmado;4300
480230;72464;10/30/2023 18:06;CANCELADO;2294
491890;29079;2/26/2024 9:46;Pending;5250
166270;26983;9/17/2023 0:28;Confirmado;5096
494721;15637;04/12/2024 09:26;Confirmado;5841
871760;33694;7/14/2024 22:14;CANCELADO;1357
113635;51679;1/28/2025 3:51;Confirmado;5304
986441;96031;12/01/2024 12:54;Pending;4780
253590;41319;3/31/2025 12:41;Confirmado;2161
596382;73075;5/19/2024 2:41;Confirmado;2322
426457;34596;5/19/2025 10:57;Confirmado;3161
253255;71757;6/28/2025 9:12;Confirmado;2848
332441;43382;2/15/2025 14:36;Confirmado;3207
684245;62413;12/26/2024 9:11;Pending;3496
914049;63947;11/24/2024 20:49;CANCELADO;995
186797;34064;1/27/2025 4:11;Confirmado;5586
595941;63936;03/02/2024 21:34;Pending;1127
395036;66664;05/02/2024 04:35;Pending;2356
170131;65585;3/23/2024 3:38;Confirmado;2797
194848;41781;6/24/2025 1:44;CANCELADO;2900
617979;78086;10/07/2024 06:07;CANCELADO;573
590452;32349;7/22/2024 1:16;Confirmado;1351
211900;97013;1/29/2025 3:48;Confirmado;2019
685428;83729;12/11/2023 06:59;Confirmado;1066
990669;30875;10/02/2024 22:58;Confirmado;4934
395444;64616;10/07/2023 11:15;Pending;4203
195558;20417;1/22/2025 7:37;CANCELADO;4041
601306;94356;09/06/2023 11:38;Confirmado;901
257700;88562;03/07/2025 09:49;Confirmado;3640
838814;80708;11/11/2023 03:03;Confirmado;956
583708;81049;02/11/2024 12:53;CANCELADO;4064
517181;77082;09/07/2023 08:42;Confirmado;1833
913291;62545;07/08/2024 02:10;Confirmado;1800
841441;65288;3/22/2025 7:45;Confirmado;2398
542835;59917;8/13/2024 15:57;Confirmado;125
110711;51916;8/18/2023 20:50;CANCELADO;2171
650758;44839;3/13/2025 18:43;Confirmado;4257
987283;81960;7/24/2025 14:39;Confirmado;4841
990492;30597;09/08/2023 05:58;CANCELADO;3265
744084;90959;01/01/2024 05:04;Confirmado;3360
904091;20587;10/12/2023 16:58;Pending;3229
339462;56951;9/29/2023 11:36;Confirmado;2788
704816;47991;1/18/2025 20:16;Confirmado;8032
956628;24371;5/28/2025 6:23;Confirmado;292
426491;13640;09/05/2024 14:34;Pending;2956
585291;83442;03/08/2024 09:39;Confirmado;5821
461220;58234;6/17/2024 8:03;Confirmado;7009
597907;20054;10/18/2023 19:29;Confirmado;3366
853409;90514;6/21/2025 7:20;Confirmado;1285
894756;95951;12/04/2024 05:59;Confirmado;3961
463175;20417;10/13/2024 16:55;Confirmado;1374
516416;82683;05/08/2024 19:21;Confirmado;1562
753237;96002;03/10/2025 03:44;Confirmado;1802
594569;98402;6/25/2025 14:35;Confirmado;2370
849941;23121;1/13/2025 20:32;Confirmado;4063
882013;80000;09/04/2024 01:56;Confirmado;4587
768967;49974;11/05/2023 22:36;Confirmado;1062
910449;43143;2/25/2025 13:57;Confirmado;1501
822396;72176;5/31/2025 10:39;CANCELADO;4230
728206;38160;3/27/2025 19:58;Confirmado;5395
527475;13803;11/13/2024 4:18;Confirmado;2449
787165;13241;1/15/2024 11:25;Confirmado;46
712599;16868;10/16/2023 15:48;Confirmado;3045
550937;18491;05/03/2025 05:00;CANCELADO;3328
745417;43833;11/25/2023 11:51;Confirmado;821
263556;27503;08/09/2024 16:49;Pending;3826
722393;43711;3/21/2025 3:07;Confirmado;2237
991354;94130;3/27/2025 22:08;Pending;2589
999752;72190;7/19/2024 12:21;Confirmado;2281
671714;59157;09/01/2024 00:52;Confirmado;3164
423887;88738;10/05/2023 08:22;Confirmado;291
196430;88503;08/04/2024 06:38;Pending;2697
827513;98136;07/10/2024 09:02;Confirmado;5984
609209;23716;12/20/2023 8:59;Pending;259
812233;88991;12/05/2023 14:18;Pending;3859
129807;86996;11/25/2023 13:44;CANCELADO;2656
884214;55151;1/25/2024 2:37;Confirmado;8672
829745;47619;1/24/2025 16:01;Confirmado;1372
306629;88013;12/22/2023 12:57;Confirmado;1594
281863;99218;3/18/2024 9:26;Confirmado;2323
677300;60455;3/15/2024 13:10;CANCELADO;3922
934443;90999;8/14/2024 10:44;Confirmado;1877
487861;12096;7/23/2025 5:35;CANCELADO;1195
988480;91090;9/30/2023 7:57;Confirmado;3713
195143;71591;05/09/2025 23:14;Confirmado;5753
165757;38021;8/30/2024 11:17;Confirmado;707
541127;58268;05/04/2025 00:41;Confirmado;4832
525873;35476;5/21/2025 19:25;Confirmado;4720
176626;74105;09/01/2023 00:32;Pending;5999
633874;87265;09/06/2023 14:23;CANCELADO;2433
912959;23780;5/30/2024 0:52;Confirmado;5108
996684;49807;11/16/2024 17:34;Confirmado;3308
917677;66222;8/14/2023 2:10;Confirmado;186
309758;52390;11/20/2024 23:04;Confirmado;1589
312688;83487;10/21/2024 5:58;Confirmado;4431
772477;88501;06/05/2024 07:18;Confirmado;1974
921683;17849;11/02/2024 18:23;Confirmado;5475
947447;54925;10/11/2023 16:26;CANCELADO;2154
103635;27742;01/01/2024 23:18;Confirmado;8392
413842;84855;3/29/2024 20:23;Confirmado;3732
382349;61893;06/06/2024 03:22;Confirmado;4449
853456;99823;7/21/2025 17:23;Confirmado;6569
641312;37946;8/20/2024 2:24;Confirmado;6257
679994;71399;06/02/2024 09:01;Confirmado;4398
809691;59226;07/07/2025 22:38;Confirmado;803
787455;77251;9/27/2023 23:47;Confirmado;2450
234939;60498;12/29/2024 10:15;Confirmado;3075
270315;59660;2/14/2024 1:54;Pending;2959
793572;45435;10/12/2023 23:54;Pending;5293
449655;75924;05/07/2024 07:45;CANCELADO;6142
480846;65255;10/19/2024 3:25;CANCELADO;5040
343848;57433;09/08/2024 12:54;Confirmado;880
464567;41742;5/13/2024 17:13;Pending;6082
900653;80203;4/27/2024 16:34;Confirmado;7338
611625;72317;03/02/2025 06:01;CANCELADO;1332
401141;20400;09/06/2024 20:07;Confirmado;1921
234899;81695;11/16/2023 21:53;Confirmado;1540
660543;91380;5/20/2024 15:33;Confirmado;130
203307;48884;6/28/2024 6:35;CANCELADO;5334
559657;70126;6/20/2024 17:37;Pending;4127
793438;62829;01/11/2025 11:42;Confirmado;1078
606966;58199;1/17/2025 3:14;Confirmado;2084
826259;47091;8/25/2024 13:09;Pending;901
205255;47778;9/17/2023 12:49;Pending;4115
617348;43833;02/04/2024 10:54;Confirmado;2582
501549;95482;09/04/2024 08:51;Pending;961
920793;39388;7/15/2024 5:34;CANCELADO;3888
797007;69342;6/28/2024 21:37;Confirmado;3909
756989;53199;9/30/2023 5:43;Pending;985
988026;29527;8/21/2023 15:08;Confirmado;1462
438136;57872;10/06/2023 17:25;CANCELADO;7903
182037;22174;8/18/2024 1:27;CANCELADO;5659
260277;59917;01/06/2025 19:06;Pending;1291
619274;63947;11/01/2023 21:52;Confirmado;1405
279386;21469;02/06/2024 21:15;CANCELADO;449
190275;98153;5/21/2024 5:09;Confirmado;409
893054;77082;5/16/2024 7:20;Confirmado;2927
398519;96440;03/12/2024 22:15;Pending;5313
902893;39698;12/23/2024 16:42;Confirmado;2529
833852;53030;4/30/2025 16:20;Confirmado;379
836770;59663;4/30/2024 13:59;Pending;3789
675343;42285;07/08/2025 03:14;Confirmado;1331
498356;29159;8/21/2024 16:45;CANCELADO;4268
107243;59574;9/29/2024 13:36;Confirmado;196
709268;92304;9/28/2024 9:02;Confirmado;3111
406056;10956;1/15/2024 17:06;Confirmado;3441
951200;65803;03/03/2025 16:57;Confirmado;2937
257210;65121;11/04/2023 22:33;CANCELADO;5284
143766;26391;09/12/2024 20:47;Confirmado;3920
987743;49398;3/19/2025 11:44;CANCELADO;8538
175252;24371;12/24/2023 22:25;Confirmado;501
593605;81049;11/16/2024 5:02;Pending;2763
160139;74066;03/09/2025 12:50;Confirmado;7929
538860;93561;11/11/2024 13:00;CANCELADO;7604
769662;23624;07/10/2024 09:45;Confirmado;4033
431708;62234;1/28/2024 5:03;Confirmado;4931
378831;96102;8/17/2024 3:09;CANCELADO;3043
992814;51731;4/25/2025 0:09;Confirmado;179
448496;60100;10/06/2023 03:55;Confirmado;5258
518527;91376;08/10/2023 06:06;CANCELADO;2451
648541;79266;5/29/2024 8:43;Pending;1152
172629;50986;3/15/2025 20:33;Confirmado;3834
186283;24243;5/21/2025 16:02;Pending;2693
512661;48788;8/13/2023 6:03;Pending;6037
864366;90959;12/11/2024 05:02;Pending;321
114962;37808;11/05/2024 09:28;Confirmado;4138
818197;94310;9/15/2024 1:41;Confirmado;2366
963661;85418;05/12/2024 20:25;Confirmado;1485
978756;30068;03/03/2024 10:02;Confirmado;2401
606426;53957;08/05/2024 07:41;Pending;5117
918904;91784;02/06/2025 18:46;Confirmado;2105
926537;53030;7/16/2025 20:27;Pending;1036
822386;61076;07/05/2025 11:42;Confirmado;2397
279070;19800;11/28/2023 15:41;Confirmado;7511
552337;25970;1/16/2024 12:56;Confirmado;1440
161953;42101;11/29/2023 13:20;Confirmado;4967
958147;32125;6/15/2025 8:44;Confirmado;3264
268377;24371;1/30/2025 7:34;Pending;5474
428391;10083;7/18/2025 15:36;Pending;1722
617958;19595;10/09/2023 07:06;Confirmado;6551
960769;53294;5/30/2025 5:12;Confirmado;3945
712815;70472;10/22/2024 19:10;Confirmado;517
143561;97429;11/02/2024 03:21;Confirmado;5254
104516;87123;9/29/2023 14:05;Confirmado;2866
705616;29986;12/18/2023 2:54;CANCELADO;5566
747425;51679;7/27/2025 3:10;CANCELADO;7094
982331;88700;2/20/2024 4:02;Confirmado;3504
168845;89482;1/16/2024 17:36;Pending;1365
516631;90435;5/30/2024 0:15;Confirmado;410
773593;59857;2/14/2025 9:49;CANCELADO;4055
494878;54520;4/24/2024 0:25;Confirmado;5260
553374;45965;02/11/2024 03:52;CANCELADO;3047
395894;47701;01/01/2024 02:27;Confirmado;1490
688352;14887;4/14/2024 3:35;Confirmado;2918
961096;25811;9/19/2023 19:25;Confirmado;4937
916928;33914;3/13/2024 9:21;Confirmado;686
964092;88503;11/13/2024 8:44;Confirmado;5343
469150;59917;03/02/2025 12:41;CANCELADO;2386
493196;96440;8/30/2023 11:36;Confirmado;3692
197279;11642;03/11/2024 17:40;CANCELADO;1191
866671;73874;9/14/2024 14:07;Confirmado;1975
633730;64251;02/01/2024 20:14;Confirmado;4469
860400;13640;08/11/2024 00:00;Confirmado;148
613894;47354;6/21/2024 21:18;Confirmado;4223
243876;70652;05/12/2024 08:16;Confirmado;4298
331419;97281;11/22/2024 9:35;Confirmado;2127
802259;27475;09/12/2024 05:55;Confirmado;3978
328855;34522;05/01/2025 03:48;Confirmado;5632
521916;35377;01/01/2025 21:30;Confirmado;2846
298380;67382;03/10/2025 22:49;Confirmado;607
292523;75648;11/16/2024 5:28;Pending;5658
787314;89482;12/26/2023 18:46;Pending;3438
527229;78375;6/22/2024 20:49;Confirmado;1719
472956;48884;11/27/2024 17:53;CANCELADO;5021
874905;82904;2/16/2025 2:41;Confirmado;3769
460110;29986;10/15/2023 1:22;Confirmado;3843
946107;98153;07/04/2025 18:05;CANCELADO;86
903221;10354;8/27/2024 22:13;Pending;3043
587192;59371;11/16/2024 21:59;Confirmado;1612
210958;34786;7/15/2024 21:10;Pending;4588
609447;15419;03/05/2025 20:32;Pending;1446
328403;81374;8/26/2024 10:48;CANCELADO;6517
609369;49974;01/03/2024 04:49;Confirmado;5624
974597;25970;10/24/2024 1:42;Pending;2406
897816;75122;9/24/2024 23:03;Confirmado;436
911481;11413;4/17/2024 20:31;Confirmado;4927
365518;23863;1/31/2025 12:30;CANCELADO;4391
610420;40131;12/01/2024 10:19;Confirmado;6531
890512;44399;11/06/2023 05:22;Confirmado;6103
394897;38669;9/21/2024 0:44;Confirmado;5068
199257;20850;8/18/2024 9:03;Confirmado;3562
724203;82666;8/30/2023 4:56;Pending;2825
791850;36678;07/04/2025 11:03;Confirmado;7745
912044;15062;03/06/2025 09:57;Confirmado;6518
716717;16103;2/23/2025 3:31;Confirmado;6960
377678;75387;06/01/2025 04:18;Confirmado;4908
763128;64251;2/23/2024 1:10;Confirmado;1274
441332;55756;4/25/2024 18:09;Confirmado;4629
931300;59952;07/06/2024 01:01;CANCELADO;857
538708;48390;08/07/2024 15:03;Confirmado;911
127410;80959;01/09/2024 16:33;Confirmado;4216
524112;66798;12/15/2023 13:13;CANCELADO;1476
444668;98631;08/02/2023 00:00;Confirmado;2478
489103;47815;4/21/2025 15:22;Confirmado;3265
134462;78405;9/27/2024 23:03;Confirmado;3178
659670;77251;4/29/2024 12:02;Confirmado;3395
190768;78951;5/19/2025 22:47;CANCELADO;5225
184943;83712;1/14/2025 8:18;Confirmado;845
981976;68027;09/11/2023 13:06;Confirmado;901
196834;27475;04/05/2025 13:08;Confirmado;3038
141691;94310;2/24/2025 21:29;Confirmado;3221
215859;92304;12/15/2024 6:23;Confirmado;4228
649406;81787;12/17/2023 21:54;Confirmado;832
842581;43904;10/31/2024 2:02;CANCELADO;4774
743834;65255;05/06/2024 11:18;CANCELADO;6122
125955;85257;02/03/2025 06:09;Confirmado;2114
215625;65486;6/25/2025 4:49;Confirmado;3515
838608;77778;1/26/2025 7:42;Confirmado;3392
149893;45796;10/14/2023 9:47;Confirmado;287
719114;73890;12/04/2024 03:32;Confirmado;2916
577538;77778;08/03/2023 22:38;Pending;8799
366506;75096;04/02/2024 00:54;Confirmado;825
902313;13196;09/04/2024 05:10;CANCELADO;1334
623130;92929;06/06/2025 14:08;Confirmado;1640
151989;36220;5/19/2025 22:30;CANCELADO;7459
169008;75928;05/10/2025 17:53;Confirmado;2599
369699;88837;10/09/2023 09:34;Confirmado;3510
580530;33478;12/07/2023 02:00;Confirmado;1297
427864;22221;12/08/2024 02:12;Confirmado;9601
292025;63451;09/09/2023 19:25;Confirmado;4404
753156;81908;2/26/2024 2:03;Confirmado;1939
697658;27423;10/22/2024 9:55;CANCELADO;3698
949152;15110;03/12/2024 07:42;Confirmado;1366
780463;52725;04/01/2024 09:33;CANCELADO;2403
976056;74025;6/21/2024 1:18;CANCELADO;4057
704873;41781;05/02/2024 13:52;Confirmado;4289
100295;53588;08/12/2023 21:18;Confirmado;297
681260;34086;5/22/2024 8:35;Confirmado;4310
798698;47045;02/01/2025 13:21;Confirmado;3476
315490;59984;08/02/2024 13:25;Confirmado;3058
560474;31722;04/06/2024 03:18;Confirmado;1905
856670;74424;05/11/2025 11:34;Confirmado;2034
903149;44525;9/13/2024 2:40;Confirmado;410
426703;51603;02/09/2025 03:03;CANCELADO;2373
245696;51537;09/05/2024 20:29;Confirmado;2016
987996;91103;05/08/2025 11:08;Confirmado;2343
681918;98374;9/29/2023 2:51;Confirmado;1885
512669;37956;12/21/2024 10:33;Confirmado;4707
904389;53030;01/11/2024 00:28;Confirmado;1879
629085;36869;4/27/2024 14:29;Confirmado;4767
806888;62829;9/28/2024 6:24;Confirmado;4445
439011;80202;8/18/2023 10:59;Pending;2514
558129;38381;04/11/2024 04:16;CANCELADO;4703
295882;60320;7/17/2025 6:25;Confirmado;3602
383032;53697;1/17/2024 2:55;Confirmado;1999
273011;17479;10/09/2023 08:01;Confirmado;142
295859;54728;8/26/2023 5:31;Pending;4211
435909;85571;03/10/2025 21:50;Confirmado;40
298834;26656;11/25/2023 21:39;Confirmado;2501
623323;98952;03/06/2025 20:53;Confirmado;2207
740963;98631;09/11/2024 05:11;Pending;2450
775258;57805;02/11/2024 08:28;CANCELADO;2381
643393;93561;10/04/2023 14:41;Confirmado;4468
803176;35799;06/02/2024 03:59;Confirmado;1763
261101;79999;11/11/2024 07:45;Confirmado;7979
860862;91013;8/28/2024 13:03;Pending;1779
733959;47991;11/07/2024 01:31;Confirmado;233
213708;13803;4/14/2024 15:26;Confirmado;6929
850177;29803;1/30/2024 14:08;Confirmado;5606
435445;53443;10/17/2023 22:24;Confirmado;7305
437322;29371;01/10/2025 07:00;Confirmado;1125
545061;76232;1/24/2024 11:17;CANCELADO;4936
131342;27972;12/24/2024 9:40;Confirmado;2686
624919;43688;8/30/2024 10:40;Confirmado;6095
108298;54932;02/06/2024 12:24;Confirmado;663
855363;50986;1/25/2024 14:31;Confirmado;8091
519648;70484;8/19/2023 21:00;CANCELADO;1689
676686;32917;6/15/2024 8:23;Confirmado;36
522723;52884;11/24/2024 16:07;Pending;723
457642;77082;12/20/2023 17:26;Pending;5434
417743;55689;2/22/2024 6:15;Confirmado;1256
665815;60893;1/31/2024 0:12;Confirmado;2180
300480;53218;12/20/2023 11:42;Confirmado;1113
984337;60648;09/11/2023 09:34;Pending;942
992847;67181;11/15/2024 13:19;CANCELADO;2688
191060;94424;06/08/2025 14:20;CANCELADO;5227
915493;86591;2/28/2025 5:52;CANCELADO;1916
199780;22270;10/27/2023 2:08;CANCELADO;2784
581366;83978;12/31/2024 13:15;Confirmado;1546
398072;11610;08/01/2024 00:48;Pending;1326
242452;93938;9/13/2023 12:03;Confirmado;2228
272080;97430;4/17/2024 5:54;Confirmado;3970
569682;41742;06/02/2025 00:51;Confirmado;4945
829376;73225;7/19/2025 4:15;Confirmado;3535
725363;10354;11/14/2023 8:27;Confirmado;1667
348738;32818;5/27/2025 7:52;Confirmado;5214
461121;41010;11/26/2024 13:38;Confirmado;880
129125;31168;08/10/2024 22:42;Confirmado;622
165054;81470;09/06/2024 19:05;Confirmado;701
977746;11610;12/27/2023 11:37;Pending;3588
700652;81374;04/02/2025 03:46;Confirmado;1395
231944;72317;12/10/2024 04:03;Confirmado;4503
931435;99823;9/19/2023 21:38;Pending;3455
953016;21466;7/15/2024 16:08;Confirmado;3366
572367;80202;08/09/2023 19:02;Confirmado;7273
273071;59952;12/01/2023 10:15;Pending;1616
927919;61689;9/15/2023 19:40;Confirmado;1231
775330;90874;9/23/2023 17:09;Confirmado;816
381703;18543;11/23/2023 21:01;Confirmado;4253
678199;38381;07/12/2024 03:42;Confirmado;1729
288243;65015;11/30/2023 7:50;Confirmado;1822
701212;65184;12/12/2023 21:18;Confirmado;391
918631;72317;1/18/2025 10:55;Confirmado;1478
168743;62829;9/16/2023 23:00;Confirmado;2533
254342;53894;11/29/2023 4:22;Confirmado;6222
724018;54884;5/13/2025 1:17;CANCELADO;5749
380739;88902;2/17/2024 0:59;Confirmado;5069
425394;11642;01/11/2024 11:56;Confirmado;278
891615;43143;12/19/2024 2:38;CANCELADO;2854
746114;44039;12/14/2023 3:54;Confirmado;3257
